,ORGANIZATION_NAME,UNIQUE_ADV_NAME,L0,L1,L2,L3,UNIQUE_BRAND_NAME,M_SEARCH_CLK,M_SEARCH_IMP,M_SEARCH_SPEND,M_OFF_DIS_TOTAL_SUM_CLK,M_OFF_DIS_TOTAL_SUM_IMP,M_OFF_DIS_TOTAL_SUM_SPEND,M_ON_DIS_TOTAL_SUM_CLK,M_ON_DIS_TOTAL_SUM_IMP,M_ON_DIS_TOTAL_SUM_SPEND,O_SALE,O_UNIT,O_SALE_STORE,O_UNIT_STORE,M_TOTAL_DISPLAY_SUM_CLK,M_TOTAL_DISPLAY_SUM_IMP,M_TOTAL_DISPLAY_SUM_SPEND,O_SALE_ONLINE,O_UNIT_ONLINE
0,,N/A,FOOD,PRODUCE,MIXED BERRIES,RASPBERRIES,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180556318.010000000,38189887.040000000,143080437.860000000,30634590.000000000,0.0,0.0,0.0,37475880.150000000,7555297.040000000
1,,N/A,FOOD,PRODUCE,FLORAL,BULBS,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15706171.690000000,2468649.000000000,15291194.720000000,2412313.000000000,0.0,0.0,0.0,414976.970000000,56336.000000000
2,,N/A,FOOD,PRODUCE,POTATOES ONIONS GARLIC,SWEET POTATOES,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155698824.690000000,107443791.290000000,122131885.340000000,87287463.870000000,0.0,0.0,0.0,33566939.350000000,20156327.420000000
3,,N/A,FOOD,PRODUCE,CUT FRUIT,CUT FRUIT PACKAGED,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780295.300000000,158623.350000000,686349.270000000,139630.350000000,0.0,0.0,0.0,93946.030000000,18993.000000000
4,,N/A,FOOD,PRODUCE,CITRUS,GRAPEFRUIT,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40552874.510000000,19071878.290000000,34569943.930000000,15477008.340000000,0.0,0.0,0.0,5982930.580000000,3594869.950000000
5,,N/A,FOOD,PRODUCE,TRUCK VEG CHILIS,SQUASH L3,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151159072.760000000,106775331.230000000,126731025.740000000,89902398.900000000,0.0,0.0,0.0,24428047.020000000,16872932.330000000
6,,N/A,FOOD,PRODUCE,TOMATOES,DIPS GLAZES MIXES,Simply Concord,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37352.530000000,8839.000000000,36684.010000000,8686.000000000,0.0,0.0,0.0,668.520000000,153.000000000
7,,N/A,FOOD,PRODUCE,COOKING VEGTABLES,MIXED VEGETABLES,Mann's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.740000000,195.000000000,685.570000000,184.000000000,0.0,0.0,0.0,49.170000000,11.000000000
8,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,MUSHROOM,Philips Wouwerman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074541.860000000,661926.000000000,1656876.280000000,528750.000000000,0.0,0.0,0.0,417665.580000000,133176.000000000
9,,N/A,FOOD,PRODUCE,FLORAL,MIXED BOUQUETS,PRODUCE UNBRANDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3618364.300000000,255331.000000000,3566064.690000000,251776.000000000,0.0,0.0,0.0,52299.610000000,3555.000000000
10,,N/A,FOOD,PRODUCE,TRUCK VEG CHILIS,CORN,PRODUCE UNBRANDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384718.690000000,128200.000000000,328093.270000000,109258.000000000,0.0,0.0,0.0,56625.420000000,18942.000000000
11,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,VALUE ADDED VEGETABLES,Marketside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217856185.420000000,65876350.910000000,154686891.920000000,46460628.000000000,0.0,0.0,0.0,63169293.500000000,19415722.910000000
12,,N/A,FOOD,PRODUCE,PACKAGED VEGETABLES,HERBS,Shenandoah Growers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12342781.940000000,6128261.680000000,9294411.490000000,4597780.000000000,0.0,0.0,0.0,3048370.450000000,1530481.680000000
13,,N/A,FOOD,PRODUCE,COOKING VEGTABLES,MIXED VEGETABLES,Green Giant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31952196.250000000,10780435.560000000,23759993.500000000,8005134.760000000,0.0,0.0,0.0,8192202.750000000,2775300.800000000
14,,N/A,FOOD,PRODUCE,APPLES PEARS CHERRIES,CHERRIES,PRODUCE UNBRANDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15673285.680000000,2287326.030000000,15551094.450000000,2269494.430000000,0.0,0.0,0.0,122191.230000000,17831.600000000
15,,N/A,FOOD,PRODUCE,CITRUS,LEMONS,PRODUCE UNBRANDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188056.200000000,257790.000000000,158283.170000000,209228.000000000,0.0,0.0,0.0,29773.030000000,48562.000000000
16,,N/A,FOOD,PRODUCE,TOMATOES,TOMATO SMALLS,PRODUCE UNBRANDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31824510.050000000,13163745.000000000,22790542.440000000,9400750.000000000,0.0,0.0,0.0,9033967.610000000,3762995.000000000
17,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,DIPS PV,Yo Quiero!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3164806.440000000,745125.000000000,2925609.540000000,691434.000000000,0.0,0.0,0.0,239196.900000000,53691.000000000
18,,N/A,FOOD,PRODUCE,FLORAL,CONSUMER BUNCHES,The Singing Machine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
19,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,MUSHROOM,Kyungsung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
20,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,VEGETARIAN,Nasoya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30755977.580000000,10109324.770000000,23462575.210000000,7696257.000000000,0.0,0.0,0.0,7293402.370000000,2413067.770000000
21,,N/A,FOOD,PRODUCE,APPLES PEARS CHERRIES,APPLE SEASONAL,PRODUCE UNBRANDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293758.330000000,47996.000000000,293656.210000000,47978.000000000,0.0,0.0,0.0,102.120000000,18.000000000
22,,N/A,FOOD,PRODUCE,PACKAGED VEGETABLES,HERBS,Sprout House,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6609476.480000000,3523705.000000000,5258025.030000000,2786693.000000000,0.0,0.0,0.0,1351451.450000000,737012.000000000
23,"Terrific Deal, Inc. 3P","Terrific Deal, Inc. 3P",FOOD,PRODUCE,PRODUCE L2,PRODUCE L3,True Lime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
24,,N/A,FOOD,PRODUCE,POTATOES ONIONS GARLIC,POTATOES,Charlies Chicken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7977.580000000,1020.000000000,7977.580000000,1020.000000000,0.0,0.0,0.0,0E-9,0E-9
25,,N/A,FOOD,PRODUCE,PACKAGED VEGETABLES,PKG SALADS,Tasteful Selections,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23121.400000000,5173.000000000,22982.830000000,5142.000000000,0.0,0.0,0.0,138.570000000,31.000000000
26,,N/A,FOOD,PRODUCE,POTATOES ONIONS GARLIC,GARLIC,Marketside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003711.850000000,713815.000000000,2414997.190000000,573920.000000000,0.0,0.0,0.0,588714.660000000,139895.000000000
27,,N/A,FOOD,PRODUCE,TOMATOES,SALAD TOPPINGS,Fresh Gourmet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22512235.860000000,8137437.600000000,19270627.590000000,7002095.000000000,0.0,0.0,0.0,3241608.270000000,1135342.600000000
28,,N/A,FOOD,PRODUCE,COOKING VEGTABLES,CAULIFLOWER L3,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56551515.140000000,18648771.250000000,46475772.590000000,15324153.000000000,0.0,0.0,0.0,10075742.550000000,3324618.250000000
29,PLENTY UNLIMITED INC,PLENTY UNLIMITED INC,FOOD,PRODUCE,PACKAGED VEGETABLES,PKG SALADS,PLENTY,25572.0,6372291.0,9334.140009111,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
30,,N/A,FOOD,PRODUCE,CUT FRUIT,CUT FRUIT PACKAGED,Tajin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124379.480000000,975315.000000000,1926710.560000000,884419.000000000,0.0,0.0,0.0,197668.920000000,90896.000000000
31,,N/A,FOOD,PRODUCE,CUT FRUIT,CUT FRUIT PACKAGED,Dippin' Stix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12886785.640000000,6283430.000000000,9452889.900000000,4706240.000000000,0.0,0.0,0.0,3433895.740000000,1577190.000000000
32,,N/A,FOOD,PRODUCE,PACKAGED VEGETABLES,PKG SALADS,Wild Coyote Foods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2567.770000000,461.000000000,2545.490000000,457.000000000,0.0,0.0,0.0,22.280000000,4.000000000
33,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,VEGETARIAN,Nature Soy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.900000000,5.000000000,22.900000000,5.000000000,0.0,0.0,0.0,0E-9,0E-9
34,,N/A,FOOD,PRODUCE,TRUCK VEG CHILIS,BELL PEPPER,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
35,,N/A,FOOD,PRODUCE,PRODUCE L2,PRODUCE L3,Family Farms Market,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
36,,N/A,FOOD,PRODUCE,PRODUCE L2,PRODUCE L3,Shenandoah Growers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708125.990000000,359721.000000000,576882.060000000,293142.000000000,0.0,0.0,0.0,131243.930000000,66579.000000000
37,,N/A,FOOD,PRODUCE,PACKAGED VEGETABLES,PKG SALADS,Love Beets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
38,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,DIPS PV,Jimmy's Salad Dressings and Dips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428514.860000000,107300.000000000,373473.080000000,93522.000000000,0.0,0.0,0.0,55041.780000000,13778.000000000
39,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,MUSHROOM,Campbell's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
40,,N/A,FOOD,PRODUCE,CITRUS,ORANGES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
41,Mave Enterprises Inc,"Mave Enterprises, Inc 2",FOOD,PRODUCE,VAV MUSHROOMS DDV,MUSHROOM,It's Delish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
42,,N/A,FOOD,PRODUCE,FLORAL,MISC FLORAL,FROM YOU FLOWERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
43,,N/A,FOOD,PRODUCE,APPLES PEARS CHERRIES,PEARS,Sunkist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
44,,N/A,FOOD,PRODUCE,CUT FRUIT,CUT FRUIT PROCESSED,Mann's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27304.340000000,3943.000000000,25718.580000000,3731.000000000,0.0,0.0,0.0,1585.760000000,212.000000000
45,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,VEGETARIAN,Franklin Farms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531073.940000000,513532.000000000,1118373.950000000,375185.000000000,0.0,0.0,0.0,412699.990000000,138347.000000000
46,,N/A,FOOD,PRODUCE,PACKAGED VEGETABLES,PKG SALADS,Great Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26013014.200000000,5510256.000000000,19479195.070000000,4137247.000000000,0.0,0.0,0.0,6533819.130000000,1373009.000000000
47,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,DRESSINGS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
48,,N/A,FOOD,PRODUCE,CITRUS,LEMONS,Wonderful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17119881.700000000,5750352.000000000,12440509.460000000,4176024.000000000,0.0,0.0,0.0,4679372.240000000,1574328.000000000
49,,N/A,FOOD,PRODUCE,CUT FRUIT,CUT FRUIT PROCESSED,SERVICES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2321.310000000,148217.000000000,2321.310000000,148217.000000000,0.0,0.0,0.0,0E-9,0E-9
50,"West Madison Foods, Inc.","West Madison Foods, Inc",FOOD,PRODUCE,VAV MUSHROOMS DDV,DRESSINGS,MARIE'S,119531.0,9564560.0,57698.19980321797,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
51,,N/A,FOOD,PRODUCE,TRUCK VEG CHILIS,CABBAGE L3,Repollo Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
52,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,VEGETARIAN,JSL Foods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.480000000,6.000000000,5.480000000,6.000000000,0.0,0.0,0.0,0E-9,0E-9
53,,N/A,FOOD,PRODUCE,PACKAGED VEGETABLES,PKG SALADS,Yo Quiero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
54,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,DIPS PV,Young Guns Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.720000000,14.000000000,97.720000000,14.000000000,0.0,0.0,0.0,0E-9,0E-9
55,,N/A,FOOD,PRODUCE,APPLES PEARS CHERRIES,APPLES,Hypermart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83310.860000000,2337.800000000,83310.860000000,2337.800000000,0.0,0.0,0.0,0E-9,0E-9
56,,N/A,FOOD,PRODUCE,PRODUCE L2,PRODUCE L3,Veggie Wash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.910000000,9.000000000,0E-9,0E-9,0.0,0.0,0.0,152.910000000,9.000000000
57,,N/A,FOOD,PRODUCE,PACKAGED VEGETABLES,PKG SALADS,Earthbound Farm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305115.440000000,98817.000000000,257154.680000000,83462.000000000,0.0,0.0,0.0,47960.760000000,15355.000000000
58,Mave Enterprises Inc,"Mave Enterprises, Inc 2",FOOD,SNACKS AND BEVERAGES,PROTEIN SNACKS,SNACK NUTS,It's Delish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
59,,N/A,FOOD,PRODUCE,STRAWBERRIES,PREMIUM STRAWBERRIES,FIELDPACK UNBRANDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317378.230000000,72586.000000000,287534.400000000,65676.000000000,0.0,0.0,0.0,29843.830000000,6910.000000000
60,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,BRANDlucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
61,T.MARZETTI COMPANY,T MARZETTI COMPANY (OneStone Solutions) (DSS),FOOD,PRODUCE,VAV MUSHROOMS DDV,DRESSINGS,Chick-fil-A,0.0,0.0,0.0,0.0,0.0,0.0,35354.0,18024239.0,142875.21151778402,0E-9,0E-9,0E-9,0E-9,35354.0,18024239.0,142875.21151778402,0E-9,0E-9
62,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,VEGETARIAN,Azumaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7825228.860000000,3587685.000000000,6344512.350000000,2906158.000000000,0.0,0.0,0.0,1480716.510000000,681527.000000000
63,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,DRESSINGS,Tessemae's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
64,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,DRESSINGS,Jimmy's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446106.890000000,112093.000000000,375690.250000000,94400.000000000,0.0,0.0,0.0,70416.640000000,17693.000000000
65,,N/A,FOOD,PRODUCE,CUT FRUIT,CUT FRUIT PROCESSED,Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855.180000000,800.000000000,1855.180000000,800.000000000,0.0,0.0,0.0,0E-9,0E-9
66,,N/A,FOOD,PRODUCE,COOKING VEGTABLES,ORGANIC COOKING VEG,FIELDPACK MARKETSIDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
67,,N/A,FOOD,PRODUCE,PACKAGED VEGETABLES,ORGANIC PKG SALADS,Taylor Farms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.960000000,2.000000000,5.960000000,2.000000000,0.0,0.0,0.0,0E-9,0E-9
68,,N/A,FOOD,PRODUCE,MELONS,VARIETY MELONS,Fantasy Flight Games,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.920000000,444.000000000,1356.920000000,444.000000000,0.0,0.0,0.0,0E-9,0E-9
69,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,Generic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
70,,N/A,FOOD,PRODUCE,TRUCK VEG CHILIS,BELL PEPPER,Unbranded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42044.970000000,11371.000000000,41602.360000000,11264.000000000,0.0,0.0,0.0,442.610000000,107.000000000
71,,N/A,FOOD,PRODUCE,PACKAGED VEGETABLES,PKG SALADS,PR BULK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
72,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,Fullvigor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
73,,N/A,FOOD,PRODUCE,COOKING VEGTABLES,ORGANIC COOKING VEG,Josie's Java House,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.580000000,7.000000000,8.820000000,3.000000000,0.0,0.0,0.0,11.760000000,4.000000000
74,,N/A,FOOD,PRODUCE,CITRUS,MANDARINS,FIELDPACK UNBRANDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401332.270000000,52192.000000000,363877.350000000,47374.000000000,0.0,0.0,0.0,37454.920000000,4818.000000000
75,,N/A,FOOD,PRODUCE,PACKAGED VEGETABLES,PKG SALADS,Reese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18471.000000000,6792.000000000,17788.280000000,6541.000000000,0.0,0.0,0.0,682.720000000,251.000000000
76,,N/A,FOOD,PRODUCE,TRUCK VEG CHILIS,CUCUMBERS,FIELDPACK UNBRANDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6604.990000000,10169.000000000,3183.430000000,4877.000000000,0.0,0.0,0.0,3421.560000000,5292.000000000
77,,N/A,FOOD,PRODUCE,TOMATOES,ETHNIC COOKING,Produce Unbranded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23774.800000000,3982.130000000,23774.800000000,3982.130000000,0.0,0.0,0.0,0E-9,0E-9
78,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,VEGETARIAN,The Jackfruit Company,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
79,,N/A,FOOD,PRODUCE,BANANAS PINEAPPLES,BANANAS,Honey Bunches of Oats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
80,,N/A,FOOD,PRODUCE,TROPICALS,MANGOES,FIELDPACK UNBRANDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
81,,N/A,FOOD,PRODUCE,COOKING VEGTABLES,LETTUCE,Tanimura & Antle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
82,,N/A,FOOD,PRODUCE,APPLES PEARS CHERRIES,APPLE SEASONAL,Atkinsons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
83,,N/A,FOOD,PRODUCE,TRUCK VEG CHILIS,CORN,Breeder's Choice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244981.000000000,66240.000000000,242034.280000000,65440.000000000,0.0,0.0,0.0,2946.720000000,800.000000000
84,,N/A,FOOD,PRODUCE,STRAWBERRIES,PREMIUM STRAWBERRIES,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4074077.200000000,921108.000000000,3865939.790000000,877127.000000000,0.0,0.0,0.0,208137.410000000,43981.000000000
85,,N/A,FOOD,PRODUCE,PACKAGED VEGETABLES,PKG SALADS,Franklin Farms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13229.430000000,2127.000000000,11179.140000000,1800.000000000,0.0,0.0,0.0,2050.290000000,327.000000000
86,,N/A,FOOD,PRODUCE,PACKAGED VEGETABLES,PKG SALADS,Dons Salads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22849.980000000,3687.200000000,22693.720000000,3665.200000000,0.0,0.0,0.0,156.260000000,22.000000000
87,,N/A,FOOD,PRODUCE,TOMATOES,TOMATO SLICERS,PRODUCE UNBRANDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507964.490000000,150339.000000000,488277.000000000,144453.000000000,0.0,0.0,0.0,19687.490000000,5886.000000000
88,,N/A,FOOD,PRODUCE,STRAWBERRIES,ORGANIC STRAWBERRIES,FIELDPACK UNBRANDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361958.830000000,222719.000000000,1114591.720000000,181623.000000000,0.0,0.0,0.0,247367.110000000,41096.000000000
89,BRANZIA FOODS 3P,BRANZIA FOODS 3P,FOOD,PRODUCE,PRODUCE L2,PRODUCE L3,Branzia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
90,,N/A,FOOD,PRODUCE,FLORAL,ROSES,Tie Dye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
91,,N/A,FOOD,PRODUCE,CITRUS,ORANGES,Produced Unbranded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.880000000,1.000000000,0.880000000,1.000000000,0.0,0.0,0.0,0E-9,0E-9
92,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,BB Apparel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
93,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,VDJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
94,,N/A,FOOD,PRODUCE,TRUCK VEG CHILIS,BELL PEPPER,Melissa's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.760000000,8.000000000,23.760000000,8.000000000,0.0,0.0,0.0,0E-9,0E-9
95,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,QZDJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
96,,N/A,FOOD,PRODUCE,GRAPES L2,GRAPES,Freshness Guaranteed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7093.030000000,1028.000000000,6976.710000000,1012.000000000,0.0,0.0,0.0,116.320000000,16.000000000
97,pixies gardens,pixies gardens,FOOD,PRODUCE,GRAPES L2,GRAPES,Pixies Gardens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
98,,N/A,FOOD,PRODUCE,AVOCADOS L2,ETHNIC ROOTS,HAR PRODUCTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5522.250000000,925.000000000,5522.250000000,925.000000000,0.0,0.0,0.0,0E-9,0E-9
99,,N/A,FOOD,PRODUCE,PRODUCE L2,PRODUCE L3,Lars' Own,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
